,Unnamed: 0,revid,parentid,user,userid,timestamp,size,anon,userhidden,page_id,pythontime
6852,164,341955792,341955508,206.254.146.2,0.0,2010-02-04T20:26:01Z,85881,True,,13404,2010-02-04 20:26:01+00:00
6853,165,341955857,341955792,The Thing That Should Not Be,5026668.0,2010-02-04T20:26:20Z,85879,,,13404,2010-02-04 20:26:20+00:00
6854,166,341971473,341955857,12.89.255.74,0.0,2010-02-04T21:49:03Z,85895,True,,13404,2010-02-04 21:49:03+00:00
6855,167,341972261,341971473,12.89.255.74,0.0,2010-02-04T21:53:22Z,85910,True,,13404,2010-02-04 21:53:22+00:00
6856,168,341973978,341972261,Elockid,9698266.0,2010-02-04T22:02:52Z,85879,,,13404,2010-02-04 22:02:52+00:00
16450,1,341981071,340759903,129.174.180.113,0.0,2010-02-04T22:37:55Z,12288,True,,151962,2010-02-04 22:37:55+00:00
6857,169,341991472,341973978,Cirt,5389659.0,2010-02-04T23:36:32Z,85879,,,13404,2010-02-04 23:36:32+00:00
6858,170,341991618,341991472,Cirt,5389659.0,2010-02-04T23:37:21Z,85911,,,13404,2010-02-04 23:37:21+00:00
6859,171,342139015,341991618,Alexbot,5517884.0,2010-02-05T18:31:20Z,85930,,,13404,2010-02-05 18:31:20+00:00
6860,172,342792627,342139015,Nhajivandi,11426164.0,2010-02-08T22:22:22Z,86852,,,13404,2010-02-08 22:22:22+00:00
6861,173,342839440,342792627,Nhajivandi,11426164.0,2010-02-09T02:34:41Z,90025,,,13404,2010-02-09 02:34:41+00:00
6862,174,342839884,342839440,Nhajivandi,11426164.0,2010-02-09T02:36:40Z,90024,,,13404,2010-02-09 02:36:40+00:00
16451,2,343247582,341981071,92.238.174.5,0.0,2010-02-10T23:41:29Z,12289,True,,151962,2010-02-10 23:41:29+00:00
16452,3,343498243,343247582,99.176.61.13,0.0,2010-02-12T06:04:02Z,12296,True,,151962,2010-02-12 06:04:02+00:00
16453,4,343498287,343498243,Davewho2,1738583.0,2010-02-12T06:04:27Z,12289,,,151962,2010-02-12 06:04:27+00:00
6863,175,343504188,342839884,Boivie,356932.0,2010-02-12T07:08:12Z,85930,,,13404,2010-02-12 07:08:12+00:00
23621,39,343521396,341051036,Toutvientapoint,11577849.0,2010-02-12T10:20:50Z,62724,,,221174,2010-02-12 10:20:50+00:00
6864,176,343573862,343504188,HongQiGong,986621.0,2010-02-12T17:25:54Z,85674,,,13404,2010-02-12 17:25:54+00:00
6865,177,343576081,343573862,Wiki.Tango.Foxtrot,11374624.0,2010-02-12T17:39:38Z,85672,,,13404,2010-02-12 17:39:38+00:00
6866,178,343715090,343576081,Toutvientapoint,11577849.0,2010-02-13T12:05:31Z,85618,,,13404,2010-02-13 12:05:31+00:00
15648,5,343822176,336850777,76.10.132.228,0.0,2010-02-13T21:28:33Z,11509,True,,65372,2010-02-13 21:28:33+00:00
6867,179,344024835,343715090,Ucucha,222607.0,2010-02-14T14:24:46Z,85656,,,13404,2010-02-14 14:24:46+00:00
15649,6,344184576,343822176,Kintetsubuffalo,487310.0,2010-02-15T10:25:24Z,11521,,,65372,2010-02-15 10:25:24+00:00
6868,180,344332194,344024835,Dispenser,2551723.0,2010-02-16T02:45:06Z,86633,,,13404,2010-02-16 02:45:06+00:00
23622,40,344447610,343521396,Ucucha,222607.0,2010-02-16T18:23:20Z,62775,,,221174,2010-02-16 18:23:20+00:00
23623,41,344447663,344447610,Ucucha,222607.0,2010-02-16T18:23:37Z,62775,,,221174,2010-02-16 18:23:37+00:00
23624,42,344452043,344447663,HongQiGong,986621.0,2010-02-16T18:50:09Z,62723,,,221174,2010-02-16 18:50:09+00:00
6869,181,344486012,344332194,Tavatar,7644919.0,2010-02-16T21:52:51Z,86628,,,13404,2010-02-16 21:52:51+00:00
23625,43,344525699,344452043,DOR (HK),6036204.0,2010-02-17T01:25:51Z,63281,,,221174,2010-02-17 01:25:51+00:00
16454,5,344599761,343498287,Woohookitty,159678.0,2010-02-17T12:13:30Z,12353,,,151962,2010-02-17 12:13:30+00:00
15650,7,344599939,344184576,Woohookitty,159678.0,2010-02-17T12:15:02Z,11555,,,65372,2010-02-17 12:15:02+00:00
6870,182,344697993,344486012,Reywas92,1233313.0,2010-02-17T22:16:09Z,86621,,,13404,2010-02-17 22:16:09+00:00
6871,183,344956884,344697993,Usarules12345678,11730887.0,2010-02-19T04:07:25Z,84749,,,13404,2010-02-19 04:07:25+00:00
6872,184,344956954,344956884,Tony Fox,983563.0,2010-02-19T04:07:56Z,86621,,,13404,2010-02-19 04:07:56+00:00
6873,185,344959627,344956954,Rjanag,7676170.0,2010-02-19T04:30:04Z,86581,,,13404,2010-02-19 04:30:04+00:00
6874,186,345086552,344959627,168.105.140.73,0.0,2010-02-19T20:50:43Z,86582,True,,13404,2010-02-19 20:50:43+00:00
6875,187,345086850,345086552,SpigotMap,2578206.0,2010-02-19T20:52:25Z,86581,,,13404,2010-02-19 20:52:25+00:00
6876,188,345278364,345086850,Craddocktm,9049429.0,2010-02-20T20:33:43Z,86768,,,13404,2010-02-20 20:33:43+00:00
23626,44,345281503,344525699,Craddocktm,9049429.0,2010-02-20T20:52:15Z,64874,,,221174,2010-02-20 20:52:15+00:00
23627,45,345324807,345281503,GimmeBot,3188459.0,2010-02-21T01:13:55Z,64996,,,221174,2010-02-21 01:13:55+00:00
6877,189,345491134,345278364,109.246.8.9,0.0,2010-02-21T20:16:06Z,86788,True,,13404,2010-02-21 20:16:06+00:00
6878,190,345514431,345491134,Arbor to SJ,4322169.0,2010-02-21T21:55:54Z,86768,,,13404,2010-02-21 21:55:54+00:00
6879,191,345622729,345514431,Kennychan222,11351846.0,2010-02-22T07:56:07Z,86766,,,13404,2010-02-22 07:56:07+00:00
6880,192,345672360,345622729,Dannijal,9538124.0,2010-02-22T15:18:20Z,86786,,,13404,2010-02-22 15:18:20+00:00
6881,193,345676333,345672360,Elockid,9698266.0,2010-02-22T15:43:35Z,86766,,,13404,2010-02-22 15:43:35+00:00
6882,194,345872139,345676333,Craddocktm,9049429.0,2010-02-23T13:46:34Z,86809,,,13404,2010-02-23 13:46:34+00:00
6883,195,345921423,345872139,150.104.145.84,0.0,2010-02-23T18:34:58Z,84041,True,,13404,2010-02-23 18:34:58+00:00
6884,196,345922645,345921423,95.147.20.6,0.0,2010-02-23T18:41:04Z,83967,True,,13404,2010-02-23 18:41:04+00:00
6885,197,345922922,345922645,150.104.145.68,0.0,2010-02-23T18:42:41Z,88767,True,,13404,2010-02-23 18:42:41+00:00
6886,198,345923186,345922922,CardinalDan,2959053.0,2010-02-23T18:44:02Z,83967,,,13404,2010-02-23 18:44:02+00:00
6887,199,345923399,345923186,150.104.145.68,0.0,2010-02-23T18:45:08Z,84041,True,,13404,2010-02-23 18:45:08+00:00
6888,200,345923735,345923399,CardinalDan,2959053.0,2010-02-23T18:47:00Z,83967,,,13404,2010-02-23 18:47:00+00:00
6889,201,345923997,345923735,CardinalDan,2959053.0,2010-02-23T18:48:24Z,86809,,,13404,2010-02-23 18:48:24+00:00
6890,202,345944704,345923997,Treganoon,11767718.0,2010-02-23T20:31:41Z,86778,,,13404,2010-02-23 20:31:41+00:00
6891,203,345947485,345944704,Treganoon,11767718.0,2010-02-23T20:45:18Z,87119,,,13404,2010-02-23 20:45:18+00:00
6892,204,345949358,345947485,68.81.80.192,0.0,2010-02-23T20:53:49Z,87250,True,,13404,2010-02-23 20:53:49+00:00
6893,205,345949462,345949358,Treganoon,11767718.0,2010-02-23T20:54:13Z,87607,,,13404,2010-02-23 20:54:13+00:00
6894,206,345949856,345949462,Treganoon,11767718.0,2010-02-23T20:55:58Z,87476,,,13404,2010-02-23 20:55:58+00:00
6895,207,345951884,345949856,Treganoon,11767718.0,2010-02-23T21:05:05Z,87580,,,13404,2010-02-23 21:05:05+00:00
6896,208,345952285,345951884,Treganoon,11767718.0,2010-02-23T21:07:03Z,87653,,,13404,2010-02-23 21:07:03+00:00
6897,209,345953677,345952285,Treganoon,11767718.0,2010-02-23T21:13:44Z,87902,,,13404,2010-02-23 21:13:44+00:00
23628,46,345956593,345324807,Treganoon,11767718.0,2010-02-23T21:26:48Z,65345,,,221174,2010-02-23 21:26:48+00:00
6898,210,345958102,345953677,Treganoon,11767718.0,2010-02-23T21:34:40Z,87939,,,13404,2010-02-23 21:34:40+00:00
6899,211,345982232,345958102,202.6.138.66,0.0,2010-02-23T23:38:15Z,87974,True,,13404,2010-02-23 23:38:15+00:00
6900,212,345982340,345982232,Elockid,9698266.0,2010-02-23T23:38:53Z,87939,,,13404,2010-02-23 23:38:53+00:00
6901,213,346118888,345982340,Dumaka,1326002.0,2010-02-24T17:12:30Z,87971,,,13404,2010-02-24 17:12:30+00:00
6902,214,346153102,346118888,142.31.167.210,0.0,2010-02-24T20:26:55Z,87951,True,,13404,2010-02-24 20:26:55+00:00
6903,215,346160480,346153102,Treganoon,11767718.0,2010-02-24T21:05:46Z,87971,,,13404,2010-02-24 21:05:46+00:00
6904,216,346210160,346160480,65.190.205.124,0.0,2010-02-25T01:44:07Z,87974,True,,13404,2010-02-25 01:44:07+00:00
6905,217,346222495,346210160,DOR (HK),6036204.0,2010-02-25T03:02:52Z,87971,,,13404,2010-02-25 03:02:52+00:00
6906,218,346238114,346222495,75.36.248.183,0.0,2010-02-25T05:02:02Z,87960,True,,13404,2010-02-25 05:02:02+00:00
6907,219,346258526,346238114,DOR (HK),6036204.0,2010-02-25T08:31:03Z,87632,,,13404,2010-02-25 08:31:03+00:00
6908,220,346325680,346258526,Debresser,6999039.0,2010-02-25T17:23:28Z,87600,,,13404,2010-02-25 17:23:28+00:00
6909,221,346427558,346325680,86.22.112.34,0.0,2010-02-26T03:08:53Z,87724,True,,13404,2010-02-26 03:08:53+00:00
6910,222,346428668,346427558,Bento00,11024752.0,2010-02-26T03:16:50Z,87600,,,13404,2010-02-26 03:16:50+00:00
6911,223,346447525,346428668,210.3.2.57,0.0,2010-02-26T05:59:00Z,86289,True,,13404,2010-02-26 05:59:00+00:00
6912,224,346448681,346447525,NeilN,409043.0,2010-02-26T06:09:42Z,87600,,,13404,2010-02-26 06:09:42+00:00
6913,225,346478178,346448681,86.178.209.141,0.0,2010-02-26T11:52:53Z,87753,True,,13404,2010-02-26 11:52:53+00:00
6914,226,346478978,346478178,Ohconfucius,736651.0,2010-02-26T12:01:40Z,87600,,,13404,2010-02-26 12:01:40+00:00
6915,227,346621242,346478978,121.72.179.203,0.0,2010-02-27T03:20:49Z,87604,True,,13404,2010-02-27 03:20:49+00:00
6916,228,346627766,346621242,Elockid,9698266.0,2010-02-27T04:13:15Z,87600,,,13404,2010-02-27 04:13:15+00:00
6917,229,346757457,346627766,CmdrObot,1079367.0,2010-02-27T21:53:48Z,87522,,,13404,2010-02-27 21:53:48+00:00
6918,230,346778868,346757457,Esbtank,11802709.0,2010-02-27T23:58:10Z,87653,,,13404,2010-02-27 23:58:10+00:00
6919,231,346778929,346778868,VasilievVV,3106527.0,2010-02-27T23:58:30Z,87522,,,13404,2010-02-27 23:58:30+00:00
6920,232,346779082,346778929,Esbtank,11802709.0,2010-02-27T23:59:25Z,87653,,,13404,2010-02-27 23:59:25+00:00
6921,233,346779160,346779082,VasilievVV,3106527.0,2010-02-27T23:59:53Z,87522,,,13404,2010-02-27 23:59:53+00:00
6922,234,346891018,346779160,218.102.199.169,0.0,2010-02-28T15:15:22Z,87522,True,,13404,2010-02-28 15:15:22+00:00
6923,235,347014246,346891018,210.6.69.233,0.0,2010-03-01T03:06:46Z,87519,True,,13404,2010-03-01 03:06:46+00:00
6924,236,347014578,347014246,210.6.69.233,0.0,2010-03-01T03:09:06Z,87520,True,,13404,2010-03-01 03:09:06+00:00
6925,237,347015543,347014578,210.6.69.233,0.0,2010-03-01T03:15:40Z,87518,True,,13404,2010-03-01 03:15:40+00:00
6926,238,347016488,347015543,210.6.69.233,0.0,2010-03-01T03:22:05Z,87518,True,,13404,2010-03-01 03:22:05+00:00
6927,239,347016621,347016488,210.6.69.233,0.0,2010-03-01T03:23:02Z,87517,True,,13404,2010-03-01 03:23:02+00:00
6928,240,347016938,347016621,210.6.69.233,0.0,2010-03-01T03:25:03Z,87519,True,,13404,2010-03-01 03:25:03+00:00
6929,241,347017161,347016938,210.6.69.233,0.0,2010-03-01T03:26:29Z,87523,True,,13404,2010-03-01 03:26:29+00:00
6930,242,347017725,347017161,210.6.69.233,0.0,2010-03-01T03:30:21Z,87522,True,,13404,2010-03-01 03:30:21+00:00
23629,47,347017852,345956593,Craddocktm,9049429.0,2010-03-01T03:31:11Z,65691,,,221174,2010-03-01 03:31:11+00:00
6931,243,347018824,347017725,NerdyScienceDude,11152513.0,2010-03-01T03:37:48Z,87522,,,13404,2010-03-01 03:37:48+00:00
23630,48,347046374,347017852,DOR (HK),6036204.0,2010-03-01T07:19:14Z,66033,,,221174,2010-03-01 07:19:14+00:00
23631,49,347046705,347046374,DOR (HK),6036204.0,2010-03-01T07:22:10Z,66225,,,221174,2010-03-01 07:22:10+00:00
23632,50,347053019,347046705,Craddocktm,9049429.0,2010-03-01T08:18:12Z,66579,,,221174,2010-03-01 08:18:12+00:00
23633,51,347082127,347053019,Craddocktm,9049429.0,2010-03-01T12:56:13Z,67476,,,221174,2010-03-01 12:56:13+00:00
6932,244,347158580,347018824,71.91.182.22,0.0,2010-03-01T20:43:14Z,87555,True,,13404,2010-03-01 20:43:14+00:00
6933,245,347159081,347158580,71.91.182.22,0.0,2010-03-01T20:45:48Z,87643,True,,13404,2010-03-01 20:45:48+00:00
6934,246,347159283,347159081,71.91.182.22,0.0,2010-03-01T20:46:51Z,87643,True,,13404,2010-03-01 20:46:51+00:00
6935,247,347159539,347159283,HkCaGu,4301051.0,2010-03-01T20:48:17Z,87643,,,13404,2010-03-01 20:48:17+00:00
6936,248,347159654,347159539,HkCaGu,4301051.0,2010-03-01T20:48:51Z,87555,,,13404,2010-03-01 20:48:51+00:00
6937,249,347159768,347159654,HkCaGu,4301051.0,2010-03-01T20:49:29Z,87522,,,13404,2010-03-01 20:49:29+00:00
6938,250,347160293,347159768,71.91.182.22,0.0,2010-03-01T20:52:32Z,87718,True,,13404,2010-03-01 20:52:32+00:00
6939,251,347160401,347160293,The Thing That Should Not Be,5026668.0,2010-03-01T20:53:03Z,87522,,,13404,2010-03-01 20:53:03+00:00
6940,252,347161139,347160401,71.91.182.22,0.0,2010-03-01T20:56:44Z,87566,True,,13404,2010-03-01 20:56:44+00:00
6941,253,347161284,347161139,Ginsengbomb,2457329.0,2010-03-01T20:57:21Z,87522,,,13404,2010-03-01 20:57:21+00:00
6942,254,347166196,347161284,71.91.182.22,0.0,2010-03-01T21:21:56Z,87610,True,,13404,2010-03-01 21:21:56+00:00
6943,255,347167909,347166196,Alansohn,118722.0,2010-03-01T21:30:42Z,87522,,,13404,2010-03-01 21:30:42+00:00
6944,256,347194305,347167909,68.53.175.221,0.0,2010-03-01T23:59:14Z,87524,True,,13404,2010-03-01 23:59:14+00:00
6945,257,347194773,347194305,Tide rolls,7167267.0,2010-03-02T00:01:41Z,87522,,,13404,2010-03-02 00:01:41+00:00
6946,258,347218833,347194773,202.76.162.205,0.0,2010-03-02T02:24:40Z,87542,True,,13404,2010-03-02 02:24:40+00:00
6947,259,347218894,347218833,Airplaneman,6457542.0,2010-03-02T02:25:02Z,87522,,,13404,2010-03-02 02:25:02+00:00
6948,260,347251133,347218894,98.234.7.112,0.0,2010-03-02T06:45:11Z,87521,True,,13404,2010-03-02 06:45:11+00:00
6949,261,347251319,347251133,98.234.7.112,0.0,2010-03-02T06:46:53Z,87522,True,,13404,2010-03-02 06:46:53+00:00
6950,262,347265223,347251319,13morris,11754939.0,2010-03-02T09:12:28Z,87585,,,13404,2010-03-02 09:12:28+00:00
6951,263,347265881,347265223,218.103.33.197,0.0,2010-03-02T09:18:28Z,87689,True,,13404,2010-03-02 09:18:28+00:00
6952,264,347266720,347265881,Ohconfucius,736651.0,2010-03-02T09:27:02Z,87522,,,13404,2010-03-02 09:27:02+00:00
6953,265,347477755,347266720,125.215.216.113,0.0,2010-03-03T09:12:10Z,87521,True,,13404,2010-03-03 09:12:10+00:00
6954,266,347479998,347477755,Ohconfucius,736651.0,2010-03-03T09:34:17Z,87522,,,13404,2010-03-03 09:34:17+00:00
6955,267,347503766,347479998,203.198.246.171,0.0,2010-03-03T13:14:29Z,87561,True,,13404,2010-03-03 13:14:29+00:00
6956,268,347503957,347503766,203.198.246.171,0.0,2010-03-03T13:16:04Z,87564,True,,13404,2010-03-03 13:16:04+00:00
6957,269,347510220,347503957,Craddocktm,9049429.0,2010-03-03T14:06:19Z,87522,,,13404,2010-03-03 14:06:19+00:00
15651,8,347537655,344599939,219.73.42.92,0.0,2010-03-03T17:14:41Z,11561,True,,65372,2010-03-03 17:14:41+00:00
16989,2,348075142,335426503,Ohconfucius,736651.0,2010-03-06T09:51:29Z,16615,,,3330025,2010-03-06 09:51:29+00:00
6958,270,348221772,347510220,24.61.103.66,0.0,2010-03-07T02:08:00Z,87907,True,,13404,2010-03-07 02:08:00+00:00
6959,271,348221968,348221772,JForget,1064243.0,2010-03-07T02:08:50Z,87522,,,13404,2010-03-07 02:08:50+00:00
6960,272,348365419,348221968,Ukabia,5167387.0,2010-03-07T18:17:08Z,87539,,,13404,2010-03-07 18:17:08+00:00
6961,273,348384589,348365419,87.198.209.178,0.0,2010-03-07T20:10:02Z,87563,True,,13404,2010-03-07 20:10:02+00:00
6962,274,348392066,348384589,Craddocktm,9049429.0,2010-03-07T20:51:28Z,87539,,,13404,2010-03-07 20:51:28+00:00
6963,275,348465276,348392066,Bubbleheadisme,11731769.0,2010-03-08T04:09:21Z,87551,,,13404,2010-03-08 04:09:21+00:00
6964,276,348483256,348465276,NeoChaosX,169800.0,2010-03-08T06:29:58Z,87547,,,13404,2010-03-08 06:29:58+00:00
6965,277,348525766,348483256,Craddocktm,9049429.0,2010-03-08T13:18:44Z,87535,,,13404,2010-03-08 13:18:44+00:00
23634,52,348679259,347082127,Phead128,1290981.0,2010-03-09T05:00:42Z,67620,,,221174,2010-03-09 05:00:42+00:00
23635,53,348679339,348679259,SineBot,4936590.0,2010-03-09T05:01:23Z,67918,,,221174,2010-03-09 05:01:23+00:00
23636,54,348679592,348679339,Phead128,1290981.0,2010-03-09T05:04:04Z,67838,,,221174,2010-03-09 05:04:04+00:00
6966,278,348825132,348525766,173.11.54.89,0.0,2010-03-09T21:44:16Z,87549,True,,13404,2010-03-09 21:44:16+00:00
6967,279,348881736,348825132,Craddocktm,9049429.0,2010-03-10T02:55:36Z,87535,,,13404,2010-03-10 02:55:36+00:00
6968,280,348934761,348881736,99.235.49.177,0.0,2010-03-10T08:17:58Z,87574,True,,13404,2010-03-10 08:17:58+00:00
6969,281,348941676,348934761,UberCryxic,770901.0,2010-03-10T08:55:09Z,87535,,,13404,2010-03-10 08:55:09+00:00
6970,282,349071941,348941676,69.147.156.86,0.0,2010-03-10T20:42:00Z,87530,True,,13404,2010-03-10 20:42:00+00:00
6971,283,349072829,349071941,Hanacy,2773871.0,2010-03-10T20:46:14Z,87535,,,13404,2010-03-10 20:46:14+00:00
6972,284,349083702,349072829,130.76.32.167,0.0,2010-03-10T21:35:05Z,87535,True,,13404,2010-03-10 21:35:05+00:00
6973,285,349126705,349083702,Ohconfucius,736651.0,2010-03-11T01:25:10Z,87535,,,13404,2010-03-11 01:25:10+00:00
6974,286,349176085,349126705,218.189.77.123,0.0,2010-03-11T07:41:38Z,87997,True,,13404,2010-03-11 07:41:38+00:00
6975,287,349177160,349176085,Jbws,11838528.0,2010-03-11T07:53:08Z,87535,,,13404,2010-03-11 07:53:08+00:00
6976,288,349177647,349177160,Jbws,11838528.0,2010-03-11T07:58:38Z,88050,,,13404,2010-03-11 07:58:38+00:00
6977,289,349180799,349177647,Jbws,11838528.0,2010-03-11T08:29:02Z,88042,,,13404,2010-03-11 08:29:02+00:00
6978,290,349336043,349180799,99.235.149.110,0.0,2010-03-12T00:35:41Z,88090,True,,13404,2010-03-12 00:35:41+00:00
6979,291,349336182,349336043,NerdyScienceDude,11152513.0,2010-03-12T00:36:34Z,88042,,,13404,2010-03-12 00:36:34+00:00
6980,292,349336322,349336182,99.235.149.110,0.0,2010-03-12T00:37:24Z,88086,True,,13404,2010-03-12 00:37:24+00:00
6981,293,349336420,349336322,Elockid,9698266.0,2010-03-12T00:37:57Z,88042,,,13404,2010-03-12 00:37:57+00:00
23637,55,349369610,348679592,MiszaBot I,3797869.0,2010-03-12T04:57:19Z,34398,,,221174,2010-03-12 04:57:19+00:00
6982,294,349554950,349336420,143.238.105.23,0.0,2010-03-13T04:48:01Z,88044,True,,13404,2010-03-13 04:48:01+00:00
6983,295,349555322,349554950,UberCryxic,770901.0,2010-03-13T04:51:35Z,88042,,,13404,2010-03-13 04:51:35+00:00
6984,296,349557231,349555322,143.238.105.23,0.0,2010-03-13T05:09:42Z,88044,True,,13404,2010-03-13 05:09:42+00:00
6985,297,349557487,349557231,UberCryxic,770901.0,2010-03-13T05:11:52Z,88042,,,13404,2010-03-13 05:11:52+00:00
6986,298,349602776,349557487,86.3.95.226,0.0,2010-03-13T12:35:27Z,87964,True,,13404,2010-03-13 12:35:27+00:00
6987,299,349602922,349602776,Angelo De La Paz,4801539.0,2010-03-13T12:37:05Z,88042,,,13404,2010-03-13 12:37:05+00:00
6988,300,349603253,349602922,86.3.95.226,0.0,2010-03-13T12:40:30Z,88069,True,,13404,2010-03-13 12:40:30+00:00
6989,301,349603325,349603253,RenamedUser01302013,11628032.0,2010-03-13T12:41:13Z,88042,,,13404,2010-03-13 12:41:13+00:00
6990,302,349613110,349603325,219.78.53.177,0.0,2010-03-13T14:09:55Z,83193,True,,13404,2010-03-13 14:09:55+00:00
6991,303,349613391,349613110,RenamedUser01302013,11628032.0,2010-03-13T14:12:12Z,88042,,,13404,2010-03-13 14:12:12+00:00
6992,304,349758098,349613391,144.131.75.35,0.0,2010-03-14T06:36:05Z,88044,True,,13404,2010-03-14 06:36:05+00:00
6993,305,349761786,349758098,Bleachgirl1,11914785.0,2010-03-14T07:12:23Z,88100,,,13404,2010-03-14 07:12:23+00:00
6994,306,349762143,349761786,UberCryxic,770901.0,2010-03-14T07:15:45Z,88044,,,13404,2010-03-14 07:15:45+00:00
6995,307,349762530,349762143,68.34.28.238,0.0,2010-03-14T07:19:11Z,88130,True,,13404,2010-03-14 07:19:11+00:00
6996,308,349763097,349762530,RainWingWolf,11914831.0,2010-03-14T07:24:43Z,88212,,,13404,2010-03-14 07:24:43+00:00
6997,309,349763445,349763097,UberCryxic,770901.0,2010-03-14T07:28:15Z,88044,,,13404,2010-03-14 07:28:15+00:00
6998,310,349768534,349763445,123.211.39.102,0.0,2010-03-14T08:24:52Z,88096,True,,13404,2010-03-14 08:24:52+00:00
6999,311,349768560,349768534,ClueBot,4928500.0,2010-03-14T08:25:09Z,88044,,,13404,2010-03-14 08:25:09+00:00
7000,312,349921227,349768560,149.125.192.237,0.0,2010-03-15T01:38:33Z,88044,True,,13404,2010-03-15 01:38:33+00:00
7001,313,349931703,349921227,Extra999,10538514.0,2010-03-15T02:52:49Z,88153,,,13404,2010-03-15 02:52:49+00:00
7002,314,349933022,349931703,Extra999,10538514.0,2010-03-15T03:03:16Z,88165,,,13404,2010-03-15 03:03:16+00:00
7003,315,349957852,349933022,71.32.175.16,0.0,2010-03-15T06:26:16Z,88226,True,,13404,2010-03-15 06:26:16+00:00
7004,316,349957884,349957852,ClueBot,4928500.0,2010-03-15T06:26:33Z,88165,,,13404,2010-03-15 06:26:33+00:00
15652,9,350006236,347537655,92.235.213.119,0.0,2010-03-15T14:21:02Z,11434,True,,65372,2010-03-15 14:21:02+00:00
7005,317,350013881,349957884,82.144.253.70,0.0,2010-03-15T15:09:42Z,88165,True,,13404,2010-03-15 15:09:42+00:00
7006,318,350014717,350013881,82.144.253.70,0.0,2010-03-15T15:15:20Z,88201,True,,13404,2010-03-15 15:15:20+00:00
7007,319,350014927,350014717,82.144.253.70,0.0,2010-03-15T15:16:50Z,88208,True,,13404,2010-03-15 15:16:50+00:00
7008,320,350015160,350014927,82.144.253.70,0.0,2010-03-15T15:18:30Z,88172,True,,13404,2010-03-15 15:18:30+00:00
7009,321,350015397,350015160,82.144.253.70,0.0,2010-03-15T15:20:03Z,88178,True,,13404,2010-03-15 15:20:03+00:00
7010,322,350015595,350015397,The Thing That Should Not Be,5026668.0,2010-03-15T15:21:23Z,88165,,,13404,2010-03-15 15:21:23+00:00
7011,323,350016450,350015595,82.144.253.70,0.0,2010-03-15T15:27:01Z,88165,True,,13404,2010-03-15 15:27:01+00:00
7012,324,350017538,350016450,Mild Bill Hiccup,5202324.0,2010-03-15T15:33:34Z,88165,,,13404,2010-03-15 15:33:34+00:00
7013,325,350029314,350017538,91.104.53.158,0.0,2010-03-15T16:45:18Z,88179,True,,13404,2010-03-15 16:45:18+00:00
7014,326,350029743,350029314,72.10.124.40,0.0,2010-03-15T16:48:06Z,88229,True,,13404,2010-03-15 16:48:06+00:00
7015,327,350029879,350029743,The Thing That Should Not Be,5026668.0,2010-03-15T16:48:42Z,88179,,,13404,2010-03-15 16:48:42+00:00
15653,10,350031321,350006236,91.104.53.158,0.0,2010-03-15T16:57:13Z,11434,True,,65372,2010-03-15 16:57:13+00:00
7016,328,350118249,350029879,Slater95,11928596.0,2010-03-16T01:12:07Z,88188,,,13404,2010-03-16 01:12:07+00:00
